Unnamed: 0,user_name,raw_timestamp_part_1,raw_timestamp_part_2,cvtd_timestamp,new_window,num_window,roll_belt,pitch_belt,yaw_belt,total_accel_belt,kurtosis_roll_belt,kurtosis_picth_belt,kurtosis_yaw_belt,skewness_roll_belt,skewness_roll_belt.1,skewness_yaw_belt,max_roll_belt,max_picth_belt,max_yaw_belt,min_roll_belt,min_pitch_belt,min_yaw_belt,amplitude_roll_belt,amplitude_pitch_belt,amplitude_yaw_belt,var_total_accel_belt,avg_roll_belt,stddev_roll_belt,var_roll_belt,avg_pitch_belt,stddev_pitch_belt,var_pitch_belt,avg_yaw_belt,stddev_yaw_belt,var_yaw_belt,gyros_belt_x,gyros_belt_y,gyros_belt_z,accel_belt_x,accel_belt_y,accel_belt_z,magnet_belt_x,magnet_belt_y,magnet_belt_z,roll_arm,pitch_arm,yaw_arm,total_accel_arm,var_accel_arm,avg_roll_arm,stddev_roll_arm,var_roll_arm,avg_pitch_arm,stddev_pitch_arm,var_pitch_arm,avg_yaw_arm,stddev_yaw_arm,var_yaw_arm,gyros_arm_x,gyros_arm_y,gyros_arm_z,accel_arm_x,accel_arm_y,accel_arm_z,magnet_arm_x,magnet_arm_y,magnet_arm_z,kurtosis_roll_arm,kurtosis_picth_arm,kurtosis_yaw_arm,skewness_roll_arm,skewness_pitch_arm,skewness_yaw_arm,max_roll_arm,max_picth_arm,max_yaw_arm,min_roll_arm,min_pitch_arm,min_yaw_arm,amplitude_roll_arm,amplitude_pitch_arm,amplitude_yaw_arm,roll_dumbbell,pitch_dumbbell,yaw_dumbbell,kurtosis_roll_dumbbell,kurtosis_picth_dumbbell,kurtosis_yaw_dumbbell,skewness_roll_dumbbell,skewness_pitch_dumbbell,skewness_yaw_dumbbell,max_roll_dumbbell,max_picth_dumbbell,max_yaw_dumbbell,min_roll_dumbbell,min_pitch_dumbbell,min_yaw_dumbbell,amplitude_roll_dumbbell,amplitude_pitch_dumbbell,amplitude_yaw_dumbbell,total_accel_dumbbell,var_accel_dumbbell,avg_roll_dumbbell,stddev_roll_dumbbell,var_roll_dumbbell,avg_pitch_dumbbell,stddev_pitch_dumbbell,var_pitch_dumbbell,avg_yaw_dumbbell,stddev_yaw_dumbbell,var_yaw_dumbbell,gyros_dumbbell_x,gyros_dumbbell_y,gyros_dumbbell_z,accel_dumbbell_x,accel_dumbbell_y,accel_dumbbell_z,magnet_dumbbell_x,magnet_dumbbell_y,magnet_dumbbell_z,roll_forearm,pitch_forearm,yaw_forearm,kurtosis_roll_forearm,kurtosis_picth_forearm,kurtosis_yaw_forearm,skewness_roll_forearm,skewness_pitch_forearm,skewness_yaw_forearm,max_roll_forearm,max_picth_forearm,max_yaw_forearm,min_roll_forearm,min_pitch_forearm,min_yaw_forearm,amplitude_roll_forearm,amplitude_pitch_forearm,amplitude_yaw_forearm,total_accel_forearm,var_accel_forearm,avg_roll_forearm,stddev_roll_forearm,var_roll_forearm,avg_pitch_forearm,stddev_pitch_forearm,var_pitch_forearm,avg_yaw_forearm,stddev_yaw_forearm,var_yaw_forearm,gyros_forearm_x,gyros_forearm_y,gyros_forearm_z,accel_forearm_x,accel_forearm_y,accel_forearm_z,magnet_forearm_x,magnet_forearm_y,magnet_forearm_z,class
12192,jose,1322837893,716425,02/12/2011 14:58,no,724,119.0,14.5,1.49,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.13,-0.18,-20,60,-162,27,591,-334,-41.5,-0.06,-43.3,10,,,,,,,,,,,-1.73,0.08,0.85,-63,-67,36,513,96,446,,,,,,,,,,,,,,,,-111.2037265,-44.70314474,9.621294785,,,,,,,,,,,,,,,,6,,,,,,,,,,,0.13,0.22,-0.2,-27,-56,6,-453,423,-15.0,35.7,14.4,-44.7,,,,,,,,,,,,,,,,9,,,,,,,,,,,-0.53,1.27,-0.13,-37,73,23,-115,725.0,563.0,C
3394,javier,1322673047,534658,30/11/2011 17:10,no,412,0.98,5.79,-88.1,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,-0.02,-16,1,42,46,635,-307,0.0,0.0,0.0,37,,,,,,,,,,,0.08,-0.05,-0.03,-277,157,-182,-406,435,401,,,,,,,,,,,,,,,,58.04961952,-49.21868466,-76.12960284,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.34,0.13,-0.36,-137,159,-200,-519,332,52.0,52.2,-41.9,159.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,0.06,-0.05,-0.02,224,106,-202,113,561.0,660.0,A
7316,roberto,1322832831,713678,02/12/2011 13:33,no,516,125.0,-44.3,169.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,-0.23,47,43,-162,170,597,-320,48.5,25.6,18.3,15,,,,,,,,,,,1.78,-1.09,0.49,-133,5,60,220,290,540,,,,,,,,,,,,,,,,50.16340541,-39.2198805,-90.93453954,,,,,,,,,,,,,,,,17,,,,,,,,,,,-0.24,0.75,0.84,-62,78,-128,-551,261,56.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,40,,,,,,,,,,,0.92,1.14,0.75,-368,137,35,-646,54.0,552.0,B
16372,carlos,1323084338,732299,05/12/2011 11:25,no,31,-6.94,7.16,-93.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,-0.26,-0.05,-0.16,-14,2,25,10,624,-256,137.0,-57.3,-62.6,38,,,,,,,,,,,-0.69,-0.27,0.74,113,-61,-350,643,-301,-271,,,,,,,,,,,,,,,,106.3797338,36.63193949,33.40026516,,,,,,,,,,,,,,,,17,,,,,,,,,,,0.61,-2.04,0.1,59,144,54,-160,580,90.0,139.0,24.7,119.0,,,,,,,,,,,,,,,,47,,,,,,,,,,,-0.31,2.76,0.87,-81,413,-180,-569,665.0,656.0,E
6325,emilio,1322489656,814660,28/11/2011 14:14,no,253,1.84,3.61,-89.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.0,0.02,-6,1,21,42,566,-431,139.0,-8.86,-90.4,47,,,,,,,,,,,2.55,-1.03,0.43,-5,2,-465,-19,-197,-548,,,,,,,,,,,,,,,,-140.3861219,-10.39871659,-13.01166667,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.47,-0.47,0.31,-4,-38,-5,-482,193,275.0,-176.0,14.7,71.4,,,,,,,,,,,,,,,,44,,,,,,,,,,,-0.32,-3.26,-0.08,8,387,188,-321,922.0,-446.0,B
7024,javier,1322673077,122633,30/11/2011 17:11,no,441,0.91,3.54,-88.4,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-0.02,-8,2,45,37,629,-308,0.0,0.0,0.0,19,,,,,,,,,,,2.83,-1.65,0.71,-38,179,12,489,257,406,,,,,,,,,,,,,,,,85.37466765,-37.87540433,-57.43239524,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.47,1.36,-0.41,-130,265,-191,-391,481,-32.0,138.0,-21.5,85.2,,,,,,,,,,,,,,,,46,,,,,,,,,,,0.58,-2.99,-1.03,227,366,-116,-87,713.0,806.0,B
8977,emilio,1322489664,610668,28/11/2011 14:14,no,806,0.85,3.26,-89.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,-0.02,-0.02,-9,2,28,31,570,-429,106.0,-29.3,-12.4,22,,,,,,,,,,,4.16,-1.86,-0.03,93,108,-163,737,-143,-89,,,,,,,,,,,,,,,,-1.714817745,38.68158188,118.3559886,,,,,,,,,,,,,,,,6,,,,,,,,,,,0.42,-0.45,-0.92,22,-1,54,-345,230,387.0,-177.0,18.6,82.6,,,,,,,,,,,,,,,,49,,,,,,,,,,,-0.24,3.42,1.33,-37,449,153,-378,988.0,-491.0,B
7149,javier,1322673083,418652,30/11/2011 17:11,no,446,0.65,0.83,-88.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13,0.02,-0.02,6,3,37,30,631,-310,0.0,0.0,0.0,19,,,,,,,,,,,3.92,-2.55,0.75,-38,179,-37,612,216,261,,,,,,,,,,,,,,,,91.98626625,-34.88574644,-52.39527281,,,,,,,,,,,,,,,,33,,,,,,,,,,,0.83,-0.96,-0.56,-110,256,-161,-282,530,89.0,144.0,-1.08,83.9,,,,,,,,,,,,,,,,52,,,,,,,,,,,-1.41,4.35,1.03,359,347,-79,-216,775.0,939.0,B
9023,emilio,1322489652,706715,28/11/2011 14:14,no,808,0.85,2.38,-88.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.0,-0.05,-6,-1,29,28,570,-423,89.5,12.1,118.0,32,,,,,,,,,,,0.26,-0.13,0.03,-231,165,-131,-439,327,469,,,,,,,,,,,,,,,,28.75866361,101.772738,45.79863151,,,,,,,,,,,,,,,,24,,,,,,,,,,,-0.67,0.02,0.33,204,68,106,306,352,360.0,174.0,19.8,30.5,,,,,,,,,,,,,,,,41,,,,,,,,,,,-0.14,4.48,1.36,176,320,156,330,12.0,-190.0,B
5596,pedro,1323094997,104344,05/12/2011 14:23,no,70,125.0,26.9,-3.71,20,,,,,,,,,,,,,,,,,,,,,,,,,,-0.63,-0.03,-0.49,-39,67,-183,-6,576,-385,-12.8,-1.65,-123.0,2,,,,,,,,,,,-0.22,-0.27,0.25,1,-6,16,-396,375,464,,,,,,,,,,,,,,,,-3.549612562,28.78688089,128.0622467,,,,,,,,,,,,,,,,9,,,,,,,,,,,0.31,-0.14,-0.39,24,-3,81,533,-519,-111.0,143.0,60.9,148.0,,,,,,,,,,,,,,,,28,,,,,,,,,,,0.58,-2.49,-0.69,-99,215,-142,-718,442.0,684.0,B
10714,javier,1322673097,62695,30/11/2011 17:11,no,458,1.12,4.0,-87.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.0,0.03,-13,4,46,46,628,-305,0.0,0.0,0.0,52,,,,,,,,,,,-1.0,0.82,-0.61,111,-48,-493,436,-211,-445,,,,,,,,,,,,,,,,54.21573322,-53.01531257,-76.34528861,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.35,0.31,-0.13,-147,150,-201,-546,253,112.0,152.0,-9.08,66.5,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.05,0.14,0.48,208,244,-177,74,615.0,663.0,C
3337,javier,1322673045,302706,30/11/2011 17:10,no,410,0.61,5.04,-88.2,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.0,0.0,-14,2,44,47,636,-303,0.0,0.0,0.0,37,,,,,,,,,,,0.05,-0.03,0.05,-275,159,-183,-421,426,393,,,,,,,,,,,,,,,,56.58034208,-50.90619641,-76.04726688,,,,,,,,,,,,,,,,29,,,,,,,,,,,0.34,0.14,-0.38,-140,154,-198,-517,339,58.0,53.3,-44.1,159.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,-0.03,0.03,-0.05,225,115,-198,118,566.0,654.0,A
2822,carlos,1323084248,600330,05/12/2011 11:24,no,331,1.08,7.53,-93.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,-0.03,0.02,-23,5,22,1,605,-305,-144.0,1.68,-173.0,34,,,,,,,,,,,0.0,-0.03,0.02,-287,111,-120,-371,334,512,,,,,,,,,,,,,,,,89.00247738,21.93389467,63.17852861,,,,,,,,,,,,,,,,3,,,,,,,,,,,0.06,-0.16,-0.28,7,25,19,-528,333,-38.0,-6.82,41.2,75.2,,,,,,,,,,,,,,,,30,,,,,,,,,,,-0.02,-0.03,-0.03,-117,-208,-175,-200,-500.0,199.0,A
12315,jose,1322837900,304279,02/12/2011 14:58,no,730,120.0,14.5,2.94,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.11,-0.18,-17,59,-165,29,595,-345,-38.2,15.0,-64.5,19,,,,,,,,,,,1.7,-0.72,0.48,-159,-64,60,96,182,647,,,,,,,,,,,,,,,,-109.8713122,-46.15220732,9.226425053,,,,,,,,,,,,,,,,7,,,,,,,,,,,-0.02,0.27,0.07,-29,-58,6,-455,410,-30.0,-51.1,36.5,-150.0,,,,,,,,,,,,,,,,47,,,,,,,,,,,0.35,-1.01,0.05,-449,-80,15,-671,148.0,384.0,C
15462,jose,1322837912,804322,02/12/2011 14:58,no,739,118.0,16.2,-0.78,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.11,-0.11,-22,64,-158,18,597,-337,-38.5,-19.5,-30.4,8,,,,,,,,,,,1.48,-0.87,0.48,26,-75,-13,599,104,335,,,,,,,,,,,,,,,,115.0778643,29.24944232,-29.24944232,,,,,,,,,,,,,,,,2,,,,,,,,,,,-0.16,-0.1,0.21,6,19,-6,-420,452,-41.0,-35.4,47.4,-123.0,,,,,,,,,,,,,,,,39,,,,,,,,,,,0.05,-0.93,-0.2,-379,-11,21,-685,349.0,487.0,D
17903,emilio,1322489725,323195,28/11/2011 14:15,no,402,1.42,3.58,-88.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.03,-0.02,-10,5,30,38,571,-422,120.0,-44.0,-46.2,31,,,,,,,,,,,-3.73,0.53,0.07,108,52,-279,603,-173,-340,,,,,,,,,,,,,,,,40.17975814,18.5739686,112.3549994,,,,,,,,,,,,,,,,9,,,,,,,,,,,0.18,0.0,-0.1,17,36,83,-361,232,366.0,-171.0,11.6,81.0,,,,,,,,,,,,,,,,40,,,,,,,,,,,-1.04,-2.31,0.66,-36,340,199,-499,1080.0,-481.0,E
3631,javier,1322673058,70681,30/11/2011 17:10,no,422,0.58,3.18,-88.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0.0,0,4,43,46,630,-306,0.0,0.0,0.0,16,,,,,,,,,,,-2.73,0.98,-0.59,-1,128,-85,661,68,282,,,,,,,,,,,,,,,,67.96717413,-38.1153812,-75.19356477,,,,,,,,,,,,,,,,32,,,,,,,,,,,0.39,0.24,-0.48,-116,196,-213,-468,421,-26.0,69.3,-7.93,98.8,,,,,,,,,,,,,,,,32,,,,,,,,,,,-0.93,2.97,-0.48,153,223,-152,-229,788.0,873.0,A
8296,jose,1322837865,448285,02/12/2011 14:57,no,700,116.0,16.5,-4.29,17,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.11,-0.2,-21,62,-157,16,613,-307,-38.5,-19.4,-15.2,13,,,,,,,,,,,-2.12,0.8,-0.34,70,-82,-60,722,17,93,,,,,,,,,,,,,,,,79.10850752,27.53642845,70.54427882,,,,,,,,,,,,,,,,10,,,,,,,,,,,-0.11,-0.22,0.07,26,68,62,-382,496,-57.0,-26.5,28.2,-155.0,,,,,,,,,,,,,,,,37,,,,,,,,,,,-0.51,2.59,0.66,-361,-38,52,-698,263.0,552.0,B
7682,roberto,1322832852,876297,02/12/2011 13:34,no,532,127.0,-44.5,166.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.11,-0.21,47,47,-163,165,602,-317,23.4,51.5,-15.3,26,,,,,,,,,,,1.64,-1.01,0.94,-255,-33,22,-140,341,565,,,,,,,,,,,,,,,,103.8052868,-20.14304114,-48.57055127,,,,,,,,,,,,,,,,18,,,,,,,,,,,1.0,-0.63,-0.57,-36,155,-84,-477,360,131.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,30,,,,,,,,,,,1.45,-1.88,-0.77,-277,94,5,-504,-225.0,342.0,B
15364,jose,1322837907,740372,02/12/2011 14:58,no,735,119.0,15.1,1.34,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.13,-0.2,-20,66,-166,25,600,-328,-35.4,-8.62,-44.0,8,,,,,,,,,,,1.69,-0.98,1.16,-25,-69,38,469,141,476,,,,,,,,,,,,,,,,135.0808349,-9.774557973,19.64409914,,,,,,,,,,,,,,,,1,,,,,,,,,,,-0.18,0.45,0.25,-1,10,2,-507,363,-25.0,-26.0,49.6,-110.0,,,,,,,,,,,,,,,,32,,,,,,,,,,,0.43,-1.12,-0.49,-314,5,51,-684,505.0,652.0,D
3517,javier,1322673053,366688,30/11/2011 17:10,no,417,0.85,4.76,-87.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,0.0,-0.02,-20,1,38,53,629,-305,0.0,0.0,0.0,38,,,,,,,,,,,0.14,-0.03,-0.08,-283,154,-179,-423,437,378,,,,,,,,,,,,,,,,54.6339758,-51.81997036,-77.01108387,,,,,,,,,,,,,,,,29,,,,,,,,,,,0.34,0.14,-0.36,-143,150,-201,-524,323,65.0,55.3,-36.5,154.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,0.03,-0.06,-0.02,230,108,-201,127,563.0,625.0,A
16210,roberto,1322832945,492326,02/12/2011 13:35,yes,10,123.0,-40.7,158.0,16,-1.41305,-1.24183,,-0.037647,0.9453,,160.0,17.0,-1.4,157.0,16.0,-1.4,3.0,1.0,0.0,0.2,122.9,0.4,0.1,-40.2,0.5,0.2,158.6,1.1,1.31,0.26,0.1,-0.02,65,37,-138,383,478,-276,-86.8,-18.3,76.4,55,161.1026,-78.87,7.2137,52.038,-24.21,3.7634,14.1631,52.619,21.6311,467.9032,0.0,-0.27,0.89,43,-237,-482,162,-196,-564,-1.49453,-0.78692,-1.09267,0.33019,-0.67989,-0.3572,-18.3,76.4,55.0,-28.6,9.4,16.0,10.3,67.02,39.0,67.6,-28.0,-81.8,-1.0649,-0.9042,,0.0711,0.2183,,6.5,-34.8,-1.1,-28.0,-84.1,-1.1,34.43,49.29,0.0,17,2.3658,95.5504,16.3644,267.7926,-9.2991,10.2322,104.6983,-59.6091,15.0768,227.31,0.14,-0.4,-0.08,-45,102,-119,-522,297,102.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,53,13.88158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,-2.54,-0.1,12,523,-23,-302,818.0,657.0,E
8285,jose,1322837864,908338,02/12/2011 14:57,no,699,115.0,16.7,-4.57,17,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.11,-0.18,-23,61,-154,15,615,-302,-46.0,28.6,-92.2,28,,,,,,,,,,,-1.96,-0.18,1.08,-272,-39,33,-209,255,620,,,,,,,,,,,,,,,,93.45658649,42.96293198,43.75432753,,,,,,,,,,,,,,,,14,,,,,,,,,,,0.11,-0.43,-0.25,58,112,59,-221,581,-56.0,-52.4,-6.69,134.0,,,,,,,,,,,,,,,,53,,,,,,,,,,,-0.47,1.19,0.03,-372,-358,-20,-199,-585.0,-26.0,B
15737,javier,1322673125,818839,30/11/2011 17:12,no,784,1.14,4.82,-87.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,0.02,-11,4,42,59,628,-317,0.0,0.0,0.0,12,,,,,,,,,,,0.1,0.02,0.02,35,102,-35,547,76,419,,,,,,,,,,,,,,,,57.8558451,-50.18645754,-75.49501901,,,,,,,,,,,,,,,,29,,,,,,,,,,,0.29,0.18,-0.15,-139,158,-198,-501,351,88.0,148.0,33.5,140.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,-0.43,1.86,0.72,-222,174,-171,-675,406.0,670.0,D
8544,jose,1322837877,948285,02/12/2011 14:57,no,710,117.0,14.1,-2.09,17,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.11,-0.13,-17,65,-157,34,609,-320,-30.0,-9.4,-33.1,5,,,,,,,,,,,-2.42,0.64,0.69,11,-50,-14,634,122,303,,,,,,,,,,,,,,,,-97.53457648,-57.33085196,14.32298874,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.21,0.42,0.08,-19,-29,5,-411,471,-60.0,-51.7,12.0,161.0,,,,,,,,,,,,,,,,47,,,,,,,,,,,-0.71,1.98,0.25,-402,-226,13,-507,-255.0,213.0,B
11598,roberto,1322832880,300339,02/12/2011 13:34,no,556,127.0,-41.5,161.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.11,-0.16,48,46,-158,163,607,-303,-9.77,33.6,-74.8,26,,,,,,,,,,,0.83,-0.66,0.72,-254,-37,-4,-226,328,577,,,,,,,,,,,,,,,,50.28135231,-28.07624486,-98.13794604,,,,,,,,,,,,,,,,17,,,,,,,,,,,-0.11,0.32,0.46,-46,80,-138,-528,318,38.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,46,,,,,,,,,,,0.5,2.59,0.3,-185,408,-9,-512,775.0,712.0,C
14559,javier,1322673130,368515,30/11/2011 17:12,no,487,0.94,3.91,-87.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.0,-0.02,-12,5,36,49,633,-308,0.0,0.0,0.0,20,,,,,,,,,,,1.7,-0.61,-0.61,-12,179,87,461,181,475,,,,,,,,,,,,,,,,67.97836272,-48.60926124,-67.09809113,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.21,0.59,-0.33,-136,183,-181,-470,379,83.0,138.0,19.7,111.0,,,,,,,,,,,,,,,,40,,,,,,,,,,,0.08,-0.14,0.3,-111,358,-113,-550,714.0,793.0,D
2354,javier,1322673030,194659,30/11/2011 17:10,no,313,0.28,5.85,-88.1,5,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,-0.02,-0.03,-21,-1,40,52,637,-306,0.0,0.0,0.0,38,,,,,,,,,,,0.0,-0.03,0.03,-281,156,-193,-420,448,353,,,,,,,,,,,,,,,,46.62621073,-51.57226703,-84.0201749,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.35,0.14,-0.34,-147,134,-222,-564,286,12.0,49.2,-60.7,164.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,-0.02,-0.02,-0.07,233,101,-204,129,535.0,699.0,A
8971,emilio,1322489664,322671,28/11/2011 14:14,no,806,0.93,2.59,-89.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.0,-0.07,-9,4,25,23,567,-432,139.0,-18.2,-81.7,41,,,,,,,,,,,3.24,-1.38,-0.02,37,-1,-404,143,-285,-520,,,,,,,,,,,,,,,,-1.714817745,38.68158188,118.3559886,,,,,,,,,,,,,,,,6,,,,,,,,,,,0.42,-0.45,-0.92,22,-1,54,-345,230,387.0,-176.0,11.8,114.0,,,,,,,,,,,,,,,,38,,,,,,,,,,,-0.35,0.42,0.57,-71,290,221,-794,1190.0,-554.0,B
1409,roberto,1322832807,956326,02/12/2011 13:33,no,207,121.0,-43.7,173.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.11,-0.18,49,42,-157,166,610,-303,-127.0,69.7,161.0,28,,,,,,,,,,,0.03,-0.42,0.52,-265,-49,-9,-274,294,607,,,,,,,,,,,,,,,,54.62764918,-21.94564136,-97.24479445,,,,,,,,,,,,,,,,21,,,,,,,,,,,0.18,0.08,-0.13,-44,105,-167,-532,335,-39.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,47,,,,,,,,,,,1.16,-2.49,-0.13,-169,423,-41,-606,642.0,571.0,A
15366,jose,1322837907,900315,02/12/2011 14:58,no,735,119.0,15.5,0.75,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.1,-0.21,-22,60,-162,24,598,-336,-33.5,3.73,-56.3,14,,,,,,,,,,,1.72,-0.82,0.75,-113,-47,72,271,188,573,,,,,,,,,,,,,,,,-34.20058522,-34.20058522,-107.6632893,,,,,,,,,,,,,,,,2,,,,,,,,,,,-0.35,0.29,0.48,-8,-8,-21,-449,426,-15.0,-45.4,45.4,-128.0,,,,,,,,,,,,,,,,41,,,,,,,,,,,-0.13,-1.01,-1.18,-393,-47,32,-693,323.0,584.0,D
19565,carlos,1323084344,840373,05/12/2011 11:25,no,846,-7.06,4.14,-92.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16,-0.05,-0.18,-5,3,34,1,622,-255,129.0,-47.5,-37.5,28,,,,,,,,,,,3.52,-2.02,0.46,86,-8,-258,704,-279,-188,,,,,,,,,,,,,,,,90.18438224,43.56410697,47.17575716,,,,,,,,,,,,,,,,19,,,,,,,,,,,0.13,-0.71,0.11,78,145,84,-185,546,146.0,158.0,36.6,155.0,,,,,,,,,,,,,,,,40,,,,,,,,,,,0.29,-5.06,-0.79,-79,336,-188,-692,417.0,615.0,E
2579,carlos,1323084239,80402,05/12/2011 11:23,no,322,1.04,7.51,-93.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,0.0,-0.02,-20,3,25,0,613,-304,-135.0,13.7,-165.0,34,,,,,,,,,,,0.02,0.0,-0.03,-285,110,-124,-364,340,513,,,,,,,,,,,,,,,,128.1722276,21.81638324,-18.65987064,,,,,,,,,,,,,,,,7,,,,,,,,,,,-0.03,0.05,0.05,14,62,-12,-456,433,-56.0,18.9,-63.4,-143.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.02,0.0,-0.02,189,203,-214,-13,660.0,467.0,A
18997,pedro,1323095073,420349,05/12/2011 14:24,no,626,129.0,23.7,18.2,19,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13,-0.05,-0.46,-25,69,-166,-7,598,-347,120.0,-3.91,-44.8,56,,,,,,,,,,,-2.23,1.32,0.26,356,-196,-369,533,-203,-404,,,,,,,,,,,,,,,,-100.2644349,-21.87231099,51.48281165,,,,,,,,,,,,,,,,12,,,,,,,,,,,0.32,-0.06,0.23,-26,-101,59,218,-717,-72.0,160.0,32.5,167.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,-0.13,4.5,2.07,42,302,-119,-709,260.0,624.0,E
4496,jose,1322837826,400378,02/12/2011 14:57,no,666,115.0,19.9,-10.1,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.11,-0.15,-23,63,-161,8,600,-325,-114.0,-44.1,-60.6,21,,,,,,,,,,,0.27,-0.56,0.84,-180,-84,44,14,162,655,,,,,,,,,,,,,,,,-41.25118028,-23.42430464,108.9133529,,,,,,,,,,,,,,,,5,,,,,,,,,,,-0.14,0.19,0.05,-11,-19,42,-524,337,-171.0,10.6,5.08,-81.0,,,,,,,,,,,,,,,,3,,,,,,,,,,,-0.11,0.0,-0.08,-13,29,-3,-7,665.0,489.0,A
9442,pedro,1323095021,388369,05/12/2011 14:23,no,92,123.0,25.3,-2.57,19,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,-0.02,-0.43,-40,70,-168,10,580,-368,78.9,28.2,32.0,26,,,,,,,,,,,1.69,-1.04,0.38,219,8,129,397,257,471,,,,,,,,,,,,,,,,-87.21864346,-13.78763918,67.9362263,,,,,,,,,,,,,,,,16,,,,,,,,,,,0.85,1.25,-0.49,-21,-117,96,320,-672,-106.0,150.0,-0.58,93.3,,,,,,,,,,,,,,,,39,,,,,,,,,,,0.83,-1.89,-0.21,114,333,-148,-189,764.0,685.0,C
6833,carlos,1323084286,788280,05/12/2011 11:24,no,362,1.51,7.24,-93.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.0,0.03,-22,7,21,4,610,-308,81.8,-36.8,28.9,11,,,,,,,,,,,-3.84,1.32,-0.3,14,80,-72,716,-69,223,,,,,,,,,,,,,,,,-99.43715949,2.94223723,-57.54773984,,,,,,,,,,,,,,,,7,,,,,,,,,,,-0.02,-0.13,-0.18,2,-57,-37,-627,129,-73.0,-155.0,35.3,-97.9,,,,,,,,,,,,,,,,29,,,,,,,,,,,-0.02,-2.52,-0.82,-96,-146,-220,-144,-582.0,52.0,B
2590,carlos,1323084239,584359,05/12/2011 11:23,no,322,1.66,7.37,-93.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-17,5,22,-7,604,-311,-135.0,12.7,-165.0,34,,,,,,,,,,,0.03,-0.02,0.0,-286,112,-124,-375,337,510,,,,,,,,,,,,,,,,115.6539668,22.51700682,34.15078133,,,,,,,,,,,,,,,,5,,,,,,,,,,,-0.27,-0.19,0.1,10,41,15,-506,373,-28.0,18.3,-63.4,-142.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.02,-0.02,-0.02,193,205,-215,-12,656.0,472.0,A
